RoWNo,Invoice,Product,Orders,SalesValue
9505,106577,XYZ1A008,10,69.9
9506,106577,XYZ2A008,3,20.97
9507,106577,XYZ3A008,1,70
9508,106578,XYZ1A008,4,27.96
9509,106578,XYZ2A008,1,70
9510,106579,XYZ1A008,1,70
9511,106580,XYZ1A008,2,13.98
9512,106581,05242A001,1,69.99
9513,106581,05243A001,1,69.99
9514,106582,XYZ1A008,1,70
9515,106582,XYZ2A008,2,13.98
9516,106582,XYZ3A008,1,70
9517,106583,XYZ1A008,7,48.93
9518,106584,XYZ1A008,4,27.96
9519,106584,XYZ3A008,2,13.98
9520,106584,XYZ4A008,2,13.98
9521,106585,XYZ1A008,1,70
9522,106586,Z2460009TL,1,25
9523,106587,Z2460009TL,1,25
9524,106588,05221A001,1,69.99
9525,106589,XYZ1A008,4,27.96
9526,106589,XYZ2A008,1,70
9527,106590,XYZ1A008,4,27.96
9528,106590,XYZ2A008,1,70
9529,106591,YZAA001,2,105.98
9530,106592,Y6271A004,1,17.99
9531,106593,XYZ1A008,2,13.98
9532,106593,XYZ2A008,1,70
9533,106594,XYZ2A008,2,13.98
9534,106595,Z2460009TL,1,25
9535,106596,XYZ1A008,3,20.97
9536,106596,XYZ3A008,1,70
9537,106598,Y6261A001,1,39.99
9538,106599,Y6261A001,1,39.99
9539,106600,05244A001,1,69.99
9540,106601,XYZ1A008,1,70
9541,106602,XYZ1A008,1,70
9542,106602,XYZ4A008,1,70
9543,106603,XYZ1A008,3,20.97
9544,106604,XYZ1A008,10,69.9
9545,106605,XYZ1A008,3,20.97
9546,106606,XYZ1A008,5,34.95
9547,106606,XYZ2A008,2,13.98
9548,106606,XYZ4A008,1,70
9549,106607,XYZ1A008,6,41.94
9550,106608,XYZ1A008,3,20.97
9551,106609,XYZ1A008,1,70
9552,106609,XYZ3A008,1,70
9553,106609,YZAA001,4,211.96
9554,106609,05494A001,1,52.99
9555,106610,05471A001,1,47.99
9556,106610,05472A001,1,47.99
9557,106610,05473A001,1,47.99
9558,106611,XYZ1A008,2,13.98
9559,106612,XYZ2A008,1,70
9560,106613,XYZ2A008,2,13.98
9561,106613,XYZ3A008,1,70
9562,106614,XYZ1A008,5,34.95
9563,106615,Z2451773,1,32
9564,106616,XYZ1A008,3,20.97
9565,106616,XYZ2A008,1,70
9566,106617,XYZ1A008,2,13.98
9567,106622,XYZ4A008,1,70
9568,106623,XYZ1A008,1,70
9569,106623,XYZ3A008,1,70
9570,106623,XYZ4A008,1,70
9571,106624,05501A001,1,52.99
9572,106625,XYZ1A008,1,70
9573,106625,XYZ4A008,1,70
9574,106625,05221A001,1,69.99
9575,106626,XYZ2A008,2,13.98
9576,106627,YZAA001,2,105.98
9577,106627,Y6271A001,1,39.99
9578,106628,Z5146100,1,15
9579,106629,Z2439997,1,15
9580,106629,Z4999936,1,9.99
9581,106631,XYZ1A008,1,70
9582,106632,XYZ3A008,1,70
9583,106632,XYZ4A008,3,20.97
9584,106633,05473A001,1,47.99
9585,106634,XYZ1A008,1,70
9586,106634,XYZ2A008,1,70
9587,106635,XYZ1A008,1,70
9588,106636,50809001,3,119.97
9589,106636,05221A001,5,349.95
9590,106636,05221A004,1,25.99
9591,106636,05223A004,1,25.99
9592,106636,05281A001,3,209.97
9593,106637,YZAA004,2,39.98
9594,106638,XYZ1A008,2,13.98
9595,106639,05321A001,9,629.91
9596,106639,05471A001,7,335.93
9597,106639,05481A001,14,741.86
9598,106639,05511A001,3,158.97
9599,106640,Z1600292SB,1,25
9600,106641,XYZ1A008,4,27.96
9601,106642,XYZ1A008,5,34.95
9602,106643,XYZ1A008,3,20.97
9603,106643,XYZ2A008,2,13.98
9604,106644,XYZ4A008,1,70
9605,106645,XYZ1A008,2,13.98
9606,106646,XYZ1A008,3,20.97
9607,106647,XYZ2A008,1,70
9608,106648,XYZ2A008,1,70
9609,106649,XYZ1A008,1,70
9610,106649,XYZ2A008,1,70
9611,106650,XYZ1A008,2,13.98
9612,106650,XYZ3A008,2,13.98
9613,106651,XYZ1A008,3,20.97
9614,106651,XYZ2A008,1,70
9615,106652,XYZ1A008,1,70
9616,106653,XYZ1A008,5,34.95
9617,106653,XYZ2A008,1,70
9618,106653,XYZ4A008,2,13.98
9619,106653,Z2460009TL,1,25
9620,106654,XYZ1A008,2,13.98
9621,106655,XYZ1A008,4,27.96
9622,106656,XYZ1A008,1,70
9623,106657,XYZ1A008,6,41.94
9624,106658,XYZ1A008,4,27.96
9625,106659,Y6271A004,1,17.99
9626,106660,XYZ1A008,3,20.97
9627,106660,XYZ3A008,2,13.98
9628,106661,XYZ1A008,2,13.98
9629,106661,XYZ2A008,1,70
9630,106661,XYZ3A008,1,70
9631,106662,XYZ1A008,1,70
9632,106663,Y6261A001,1,39.99
9633,106664,Y6261A001,4,159.96
9634,106665,XYZ1A008,5,34.95
9635,106666,Y6261A001,1,39.99
9636,106667,XYZ1A008,1,70
9637,106668,XYZ1A008,4,27.96
9638,106669,XYZ1A008,3,20.97
9639,106670,XYZ1A008,4,27.96
9640,106671,XYZ1A008,4,27.96
9641,106672,XYZ1A008,4,27.96
9642,106672,XYZ2A008,1,70
9643,106672,XYZ3A008,1,70
9644,106673,Z1600292SB,1,25
9645,106673,Z2439997,1,15
9646,106673,Z2440565TL,1,35
9647,106673,Z2451773,1,32
9648,106673,Z2460009TL,1,25
9649,106673,Z5146100,1,15
9650,106673,Z5900030,1,15
9651,106674,XYZ4A008,1,70
9652,106676,05241A008,2,19.98
9653,106679,Z1600292SB,1,25
9654,106679,Z2451773,1,32
9655,106680,XYZ2A008,1,70
9656,106680,Y6261A001,2,79.98
9657,106681,XYZ1A008,4,27.96
9658,106682,XYZ1A008,2,13.98
9659,106683,XYZ1A008,3,20.97
9660,106684,Y6263A001,1,39.99
9661,106684,Y6264A001,1,39.99
9662,106685,05494A004,1,19.99
9663,106686,XYZ2A008,4,27.96
9664,106687,XYZ1A008,7,48.93
9665,106688,XYZ1A008,10,69.9
9666,106688,XYZ2A008,3,20.97
9667,106688,XYZ3A008,1,70
9668,106689,XYZ1A008,1,70
9669,106689,XYZ2A008,1,70
9670,106690,XYZ1A008,2,13.98
9671,106691,XYZ1A008,1,70
9672,106691,XYZ2A008,2,13.98
9673,106692,YZAA001,1,52.99
9674,106693,05241A008,3,29.97
9675,106694,XYZ1A008,2,13.98
9676,106695,XYZ1A008,4,27.96
9677,106696,XYZ1A008,6,41.94
9678,106697,XYZ4A008,1,70
9679,106697,05501A001,1,52.99
9680,106698,Z2460009TL,1,25
9681,106699,XYZ1A008,1,70
9682,106699,XYZ2A008,1,70
9683,106700,XYZ1A008,1,70
9684,106701,XYZ1A008,3,20.97
9685,106702,XYZ2A008,1,70
9686,106703,05221A001,2,139.98
9687,106703,05322A001,1,69.99
9688,106704,YZAA001,5,264.95
9689,106705,Y6261A001,3,119.97
9690,106706,XYZ1A008,1,70
9691,106707,05483A001,1,52.99
9692,106708,XYZ1A008,1,70
9693,106708,XYZ4A008,1,70
9694,106709,XYZ1A008,1,70
9695,106710,Z1600292SB,1,25
9696,106710,Z2451773,1,32
9697,106710,Z2460009TL,1,25
9698,106711,XYZ1A008,1,70
9699,106711,XYZ3A008,1,70
9700,106712,XYZ2A008,2,13.98
9701,106712,XYZ4A008,1,70
9702,106713,Z2451773,1,32
9703,106714,XYZ1A008,6,41.94
9704,106714,XYZ2A008,2,13.98
9705,106715,Y6251A001,1,37.99
9706,106716,XYZ4A008,4,27.96
9707,106717,XYZ1A008,1,70
9708,106718,Z2460009TL,1,25
9709,106719,Z2460009TL,1,25
9710,106720,XYZ1A008,1,70
9711,106722,05241A001,4,279.96
9712,106722,Y6271A001,1,39.99
9713,106723,05241A001,1,69.99
9714,106723,05241A004,1,25.99
9715,106724,XYZ1A008,6,41.94
9716,106724,XYZ2A008,2,13.98
9717,106724,XYZ3A008,1,70
9718,106725,05321A001,2,139.98
9719,106726,Y6261A001,2,79.98
9720,106727,XYZ3A008,1,70
9721,106728,05222A001,1,69.99
9722,106729,XYZ1A008,2,13.98
9723,106730,XYZ1A008,1,70
9724,106731,XYZ1A008,2,13.98
9725,106731,XYZ2A008,1,70
9726,106731,XYZ3A008,1,70
9727,106732,YZAA001,2,105.98
9728,106732,05504A001,1,52.99
9729,106733,XYZ1A008,17,118.83
9730,106733,XYZ2A008,1,70
9731,106734,Z1600292SB,1,25
9732,106735,Z1600292SB,1,25
9733,106736,YZAA001,3,158.97
9734,106737,XYZ1A008,1,70
9735,106738,XYZ1A008,1,70
9736,106739,XYZ1A008,6,41.94
9737,106739,XYZ3A008,5,34.95
9738,106740,Z2439997,1,15
9739,106741,XYZ2A008,1,70
9740,106742,XYZ1A008,2,13.98
9741,106742,XYZ3A008,3,20.97
9742,106742,XYZ4A008,1,70
9743,106743,Y6251A001,2,75.98
9744,106743,Y6254A001,1,37.99
9745,106743,Y6271A004,1,17.99
9746,106744,Z2439997,1,15
9747,106744,Z2460009TL,1,25
9748,106745,05501A004,1,19.99
9749,106746,XYZ1A008,2,13.98
9750,106746,XYZ2A008,3,20.97
9751,106746,XYZ4A008,1,70
9752,106747,Y6261A001,1,39.99
9753,106747,Y6272A001,2,79.98
9754,106748,XYZ1A008,1,70
9755,106749,Y6262A004,1,17.99
9756,106751,XYZ1A008,2,13.98
9757,106751,XYZ2A008,1,70
9758,106751,XYZ3A008,1,70
9759,106752,XYZ1A008,1,70
9760,106752,XYZ2A008,2,13.98
9761,106752,XYZ3A008,4,27.96
9762,106752,12777008,1,70
9763,106753,XYZ1A008,1,70
9764,106754,XYZ1A008,2,13.98
9765,106755,XYZ2A008,1,70
9766,106755,XYZ3A008,1,70
9767,106756,XYZ2A008,1,70
9768,106757,XYZ1A008,1,70
9769,106757,XYZ3A008,1,70
9770,106757,XYZ4A008,2,13.98
9771,106757,Y6261A001,1,39.99
9772,106757,Y6262A001,1,39.99
9773,106760,XYZ1A008,1,70
9774,106761,XYZ1A008,4,27.96
9775,106761,XYZ2A008,1,70
9776,106762,XYZ1A008,1,70
9777,106762,05471A001,3,143.97
9778,106762,05501A001,4,211.96
9779,106762,05511A001,2,105.98
9780,106763,XYZ2A008,1,70
9781,106764,Y6261A004,1,17.99
9782,106765,Z2460009TL,1,25
9783,106766,05081A004,1,18.99
9784,106767,XYZ1A008,3,20.97
9785,106768,XYZ1A008,9,62.91
9786,106768,XYZ2A008,1,70
9787,106768,XYZ4A008,1,70
9788,106769,XYZ2A008,1,70
9789,106770,XYZ1A008,3,20.97
9790,106771,XYZ1A008,1,70
9791,106771,XYZ2A008,1,70
9792,106772,05321A001,2,139.98
9793,106773,05472A001,1,47.99
9794,106774,Y6263A004,1,17.99
9795,106775,XYZ1A008,5,34.95
9796,106775,XYZ2A008,3,20.97
9797,106775,XYZ3A008,1,70
9798,106776,Z2460009TL,1,25
9799,106777,XYZ1A008,6,41.94
9800,106778,Y6261A001,3,119.97
9801,106779,XYZ1A008,4,27.96
9802,106780,XYZ1A008,1,70
9803,106781,XYZ1A008,2,13.98
9804,106781,XYZ4A008,1,70
9805,106782,Z2451773,1,32
9806,106783,XYZ2A008,1,70
9807,106784,XYZ1A008,2,13.98
9808,106784,XYZ3A008,1,70
9809,106784,XYZ4A008,1,70
9810,106786,XYZ4A008,1,70
9811,106787,Z2460009TL,1,25
9812,106788,XYZ3A008,1,70
9813,106788,XYZ4A008,4,27.96
9814,106789,XYZ1A008,2,13.98
9815,106789,XYZ2A008,1,70
9816,106789,XYZ3A008,1,70
9817,106790,XYZ3A008,1,70
9818,106791,Z2451773,1,32
9819,106792,XYZ1A008,6,41.94
9820,106792,XYZ2A008,1,70
9821,106793,05241A001,3,209.97
9822,106795,XYZ1A008,4,27.96
9823,106796,XYZ1A008,2,13.98
9824,106796,XYZ3A008,1,70
9825,106797,XYZ1A008,1,70
9826,106798,YZAA001,4,211.96
9827,106798,05492A001,7,370.93
9828,106798,05493A001,2,105.98
9829,106798,Y6271A001,2,79.98
9830,106799,XYZ1A008,4,27.96
9831,106800,XYZ1A008,6,41.94
9832,106801,XYZ3A008,1,70
9833,106802,XYZ2A008,1,70
9834,106803,Y6273A001,2,79.98
9835,106804,XYZ1A008,1,70
9836,106805,XYZ1A008,4,27.96
9837,106806,XYZ1A008,2,13.98
9838,106807,XYZ1A008,2,13.98
9839,106807,XYZ2A008,1,70
9840,106808,05481A001,2,105.98
9841,106808,05483A001,1,52.99
9842,106808,05484A001,2,105.98
9843,106808,Y6274A001,1,39.99
9844,106809,Z2460009TL,1,25
9845,106810,XYZ1A008,2,13.98
9846,106812,XYZ1A008,5,34.95
9847,106812,XYZ3A008,2,13.98
9848,106813,Z2460009TL,1,25
9849,106814,Z2527408,1,45
9850,106814,Z5146100,1,15
9851,106814,Z5900030,1,15
9852,106815,XYZ2A008,1,70
9853,106815,XYZ3A008,1,70
9854,106815,XYZ4A008,1,70
9855,106816,XYZ1A008,2,13.98
9856,106816,XYZ2A008,1,70
9857,106817,XYZ1A008,6,41.94
9858,106818,Y6252A001,4,151.96
9859,106819,XYZ1A008,3,20.97
9860,106820,Y6261A001,1,39.99
9861,106821,XYZ1A008,4,27.96
9862,106822,XYZ1A008,12,83.88
9863,106823,XYZ1A008,17,118.83
9864,106823,XYZ2A008,1,70
9865,106823,XYZ3A008,1,70
9866,106823,XYZ4A008,1,70
9867,106824,05222A004,1,25.99
9868,106825,063600-008,1,7.99
9869,106825,Y62330-008,1,8.99
9870,106826,XYZ1A008,2,13.98
9871,106826,XYZ2A008,2,13.98
9872,106826,XYZ3A008,1,70
9873,106826,XYZ4A008,1,70
9874,106827,XYZ1A008,6,41.94
9875,106828,05221A001,1,69.99
9876,106829,Z2460009TL,1,25
9877,106830,XYZ1A008,1,70
9878,106831,XYZ2A008,1,70
9879,106832,XYZ2A008,1,70
9880,106833,Y6272A001,1,39.99
9881,106837,05263A001,1,69.99
9882,106838,XYZ1A008,1,70
9883,106839,XYZ1A008,4,27.96
9884,106840,XYZ4A008,1,70
9885,106841,XYZ1A008,1,70
9886,106841,XYZ2A008,1,70
9887,106842,XYZ1A008,2,13.98
9888,106843,XYZ1A008,1,70
9889,106843,XYZ3A008,1,70
9890,106843,XYZ4A008,1,70
9891,106844,XYZ2A008,1,70
9892,106845,Y6261A001,1,39.99
9893,106845,Y6262A001,1,39.99
9894,106846,05471A001,4,191.96
9895,106846,05471A004,1,19.99
9896,106846,05511A001,1,52.99
9897,106847,XYZ1A008,5,34.95
9898,106848,XYZ1A008,1,70
9899,106849,XYZ1A008,8,55.92
9900,106849,XYZ2A008,1,70
9901,106849,XYZ3A008,2,13.98
9902,106849,XYZ4A008,1,70
9903,106850,XYZ1A008,1,70
9904,106851,Z2460009TL,1,25
9905,106851,Z5146100,1,15
9906,106852,Y6251A001,1,37.99
9907,106853,05493A001,1,52.99
9908,106853,05493A004,1,19.99
9909,106854,XYZ1A008,6,41.94
9910,106855,05481A001,2,105.98
9911,106856,XYZ3A008,2,13.98
9912,106857,Z2460009TL,1,25
9913,106858,Z2460009TL,1,25
9914,106859,XYZ1A008,4,27.96
9915,106859,XYZ2A008,1,70
9916,106860,XYZ1A008,3,20.97
9917,106860,XYZ3A008,3,20.97
9918,106861,Y6261A001,1,39.99
9919,106862,05472A001,8,383.92
9920,106862,05513A001,1,52.99
9921,106863,XYZ1A008,3,20.97
9922,106863,XYZ2A008,1,70
9923,106864,Z2440565TL,1,35
9924,106865,05472A001,2,95.98
9925,106867,05241A001,1,69.99
9926,106867,05241A004,1,25.99
9927,106868,XYZ1A008,1,70
9928,106869,XYZ2A008,1,70
9929,106870,Y6252A001,2,75.98
9930,106871,XYZ1A008,1,70
9931,106872,Y6261A001,2,79.98
9932,106873,05221A001,2,139.98
9933,106875,Z2460009TL,2,50
9934,106876,XYZ1A008,3,20.97
9935,106876,064720-017,1,15.49
9936,106877,XYZ1A008,1,70
9937,106878,XYZ1A008,10,69.9
9938,106879,Z5900030,1,15
9939,106880,XYZ1A008,2,13.98
9940,106880,XYZ2A008,2,13.98
9941,106881,XYZ1A008,1,70
9942,106882,XYZ1A008,6,41.94
9943,106882,05241A008,2,19.98
9944,106883,XYZ1A008,7,48.93
9945,106883,XYZ2A008,1,70
9946,106883,XYZ3A008,1,70
9947,106884,XYZ2A008,1,70
9948,106885,XYZ1A008,2,13.98
9949,106886,XYZ1A008,1,70
9950,106887,05321A001,1,69.99
9951,106888,05494A001,1,52.99
9952,106889,XYZ1A008,1,70
9953,106890,XYZ1A008,2,13.98
9954,106891,Z2460009TL,7,175
9955,106892,05481A001,2,105.98
9956,106892,05482A001,3,158.97
9957,106893,05223A001,1,69.99
9958,106893,05241A001,3,209.97
9959,106893,05243A001,1,69.99
9960,106893,05281A001,2,139.98
9961,106894,XYZ1A008,2,13.98
9962,106894,XYZ2A008,3,20.97
9963,106894,XYZ3A008,3,20.97
9964,106894,XYZ4A008,1,70
9965,106895,XYZ1A008,1,70
9966,106896,XYZ1A008,2,13.98
9967,106897,XYZ1A008,1,70
9968,106897,XYZ2A008,1,70
9969,106898,Y6261A001,2,79.98
9970,106899,XYZ3A008,1,70
9971,106900,05321A001,1,69.99
9972,106901,05481A001,1,52.99
9973,106902,XYZ1A008,2,13.98
9974,106902,XYZ2A008,5,34.95
9975,106902,XYZ3A008,3,20.97
9976,106902,XYZ4A008,1,70
9977,106903,05481A001,1,52.99
9978,106904,Z2460009TL,1,25
9979,106905,XYZ1A008,2,13.98
9980,106906,Z2460009TL,1,25
9981,106907,XYZ1A008,4,27.96
9982,106908,XYZ1A008,2,13.98
9983,106909,Y6251A001,1,37.99
9984,106910,XYZ1A008,1,70
9985,106911,XYZ1A008,23,160.77
9986,106911,XYZ2A008,1,70
9987,106911,XYZ3A008,2,13.98
9988,106912,Z2460009TL,1,25
9989,106913,XYZ1A008,2,13.98
9990,106913,XYZ3A008,3,20.97
9991,106914,Y6261A001,15,599.85
9992,106915,Y6251A001,5,189.95
9993,106916,XYZ1A008,2,13.98
9994,106916,XYZ2A008,1,70
9995,106917,Y6262A001,1,39.99
9996,106918,Z5146100,1,15
9997,106919,XYZ1A008,2,13.98
9998,106920,XYZ1A008,2,13.98
9999,106921,XYZ1A008,4,27.96
10000,106922,XYZ1A008,1,70
10001,106923,05221A001,1,69.99
10002,106923,05223A001,1,69.99
10003,106924,XYZ1A008,5,34.95
10004,106924,XYZ2A008,2,13.98
10005,106924,05241A008,1,9.99
10006,106924,05242A008,1,9.99
10007,106925,XYZ2A008,1,70
10008,106926,Z1600292SB,1,25
10009,106926,Z2439997,1,15
10010,106926,Z5146100,1,15
10011,106927,XYZ2A008,1,70
10012,106927,XYZ3A008,1,70
10013,106927,XYZ4A008,2,13.98
10014,106928,Z2440565TL,1,35
10015,106928,Z5146100,1,15
10016,106929,XYZ1A008,13,90.87
10017,106930,05224A001,2,139.98
10018,106931,XYZ1A008,1,70
10019,106932,XYZ2A008,2,13.98
10020,106933,XYZ1A008,1,70
10021,106934,Z2451773,1,32
10022,106935,Y6261A001,1,39.99
10023,106936,XYZ2A008,1,70
10024,106937,05221A001,3,209.97
10025,106938,Y6271A001,1,39.99
10026,106939,Y6251A001,1,37.99
10027,106939,Y6252A001,1,37.99
10028,106939,Y6272A001,1,39.99
10029,106940,XYZ1A008,3,20.97
10030,106941,XYZ1A008,2,13.98
10031,106941,XYZ2A008,1,70
10032,106942,XYZ2A008,1,70
10033,106943,XYZ1A008,6,41.94
10034,106943,XYZ2A008,1,70
10035,106943,XYZ3A008,2,13.98
10036,106943,XYZ4A008,1,70
10037,106944,XYZ1A008,2,13.98
10038,106945,XYZ1A008,5,34.95
10039,106945,XYZ2A008,2,13.98
10040,106945,XYZ3A008,1,70
10041,106945,XYZ4A008,1,70
10042,106946,Z2439997,1,15
10043,106946,Z2451773,1,32
10044,106946,Z2460009TL,1,25
10045,106946,Z5900030,1,15
10046,106947,XYZ1A008,8,55.92
10047,106948,XYZ1A008,5,34.95
10048,106949,064725-017,1,19.99
10049,106950,064725-017,3,59.97
10050,106951,05501A001,1,52.99
10051,106951,05511A001,1,52.99
10052,106952,Y6261A001,2,79.98
10053,106953,XYZ1A008,6,41.94
10054,106954,XYZ1A008,3,20.97
10055,106954,XYZ2A008,3,20.97
10056,106954,XYZ3A008,1,70
10057,106955,XYZ1A008,1,70
10058,106955,XYZ2A008,3,20.97
10059,106955,XYZ3A008,1,70
10060,106956,XYZ1A008,1,70
10061,106957,Z5146100,1,15
10062,106958,05502A004,1,19.99
10063,106959,05483A001,2,105.98
10064,106960,Y6251A001,7,265.93
10065,106961,05081A001,2,79.98
10066,106961,05241A001,2,139.98
10067,106961,05321A001,1,69.99
10068,106961,05501A004,1,19.99
10069,106962,XYZ2A008,1,70
10070,106963,XYZ1A008,10,69.9
10071,106964,05243A001,2,139.98
10072,106965,Z5146100,1,15
10073,106965,Z5900030,1,15
10074,106966,XYZ1A008,14,97.86
10075,106966,XYZ4A008,3,20.97
10076,106967,XYZ1A008,6,41.94
10077,106968,05321A004,2,51.98
10078,106969,XYZ1A008,1,70
10079,106970,Y6251A001,1,37.99
10080,106971,05501A001,3,158.97
10081,106971,05511A001,2,105.98
10082,106972,Y6263A001,1,39.99
10083,106973,XYZ3A008,1,70
10084,106974,Y6271A001,1,39.99
10085,106974,Y6274A001,2,79.98
10086,106975,XYZ1A008,1,70
10087,106975,XYZ2A008,1,70
10088,106975,XYZ3A008,1,70
10089,106975,XYZ4A008,1,70
10090,106976,XYZ1A008,1,70
10091,106977,Z2460009TL,1,25
10092,106978,05471A001,6,287.94
10093,106979,XYZ1A008,1,70
10094,106980,XYZ1A008,4,27.96
10095,106980,XYZ2A008,1,70
10096,106980,XYZ3A008,2,13.98
10097,106981,XYZ1A008,1,70
10098,106981,XYZ2A008,1,70
10099,106981,XYZ3A008,1,70
10100,106981,XYZ4A008,1,70
10101,106982,XYZ1A008,1,70
10102,106982,XYZ2A008,1,70
10103,106983,05244A008,2,19.98
10104,106984,XYZ1A008,1,70
10105,106985,XYZ4A008,2,13.98
10106,106986,Y6261A001,2,79.98
10107,106987,XYZ1A008,3,20.97
10108,106988,XYZ1A008,1,70
10109,106989,XYZ4A008,1,70
10110,106990,XYZ1A008,3,20.97
10111,106991,XYZ1A008,1,70
10112,106991,XYZ2A008,4,27.96
10113,106991,XYZ3A008,1,70
10114,106991,XYZ4A008,2,13.98
10115,106992,XYZ1A008,7,48.93
10116,106993,Y6261A001,3,119.97
10117,106994,05221A001,1,69.99
10118,106994,05511A001,1,52.99
10119,106994,05513A004,1,19.99
10120,106995,XYZ1A008,6,41.94
10121,106995,XYZ2A008,1,70
10122,106995,Z2460009TL,1,25
10123,106996,XYZ1A008,3,20.97
10124,106997,XYZ1A008,1,70
10125,106998,XYZ1A008,1,70
10126,106999,XYZ2A008,1,70
1XYZ,107000,05221A001,2,139.98
10128,107001,Y6261A001,2,79.98
10129,107002,XYZ1A008,5,34.95
10130,107003,Z2460009TL,1,25
10131,107004,XYZ1A008,1,70
10132,107004,XYZ2A008,1,70
10133,107006,XYZ1A008,3,20.97
10134,107006,XYZ3A008,1,70
10135,107007,Z2440565TL,1,35
10136,107007,Z2460009TL,1,25
10137,107008,XYZ1A008,3,20.97
10138,107009,Y6261A001,2,79.98
10139,107010,05224A001,1,69.99
10140,107010,05322A001,1,69.99
10141,107010,Y6251A001,1,37.99
10142,107010,Y6253A001,6,227.94
10143,107011,XYZ4A008,1,70
10144,107012,XYZ2A008,4,27.96
10145,107013,Z1600292SB,1,25
10146,107013,Z5900030,1,15
10147,107014,06402A-008,2,17.98
10148,107014,06403A-008,1,8.99
10149,107015,XYZ1A008,4,27.96
10150,107016,05242A008,2,19.98
10151,107017,XYZ1A008,2,13.98
10152,107018,XYZ2A008,1,70
10153,107019,Z1600292SB,1,25
10154,107021,XYZ1A008,8,55.92
10155,107021,XYZ2A008,2,13.98
10156,107023,50809001,4,159.96
10157,107024,XYZ1A008,1,70
10158,107025,Y6261A001,1,39.99
10159,107026,XYZ1A008,1,70
10160,107027,XYZ1A008,1,70
10161,107028,XYZ2A008,1,70
10162,107029,XYZ1A008,5,34.95
10163,107029,XYZ2A008,1,70
10164,107029,XYZ3A008,1,70
10165,107030,XYZ3A008,2,13.98
10166,107030,Y6261A001,1,39.99
10167,107031,XYZ4A008,1,70
10168,107032,XYZ1A008,2,13.98
10169,107032,XYZ2A008,1,70
10170,107032,XYZ3A008,1,70
10171,107033,XYZ1A008,4,27.96
10172,107033,XYZ2A008,1,70
10173,107034,XYZ1A008,1,70
10174,107035,XYZ1A008,8,55.92
10175,107036,XYZ4A008,1,70
10176,107037,XYZ1A008,3,20.97
10177,107037,XYZ2A008,1,70
10178,107037,XYZ3A008,1,70
10179,107038,Y6251A001,1,37.99
10180,107039,XYZ1A008,2,13.98
10181,107039,XYZ3A008,1,70
10182,107040,XYZ4A008,1,70
10183,107041,05241A001,1,69.99
10184,107042,XYZ1A008,3,20.97
10185,107043,Y6262A001,1,39.99
10186,107044,XYZ1A008,6,41.94
10187,107044,XYZ2A008,2,13.98
10188,107044,XYZ3A008,6,41.94
10189,107044,XYZ4A008,3,20.97
10190,107045,05221A004,1,25.99
10191,107046,XYZ1A008,2,13.98
10192,107046,XYZ2A008,1,70
10193,107047,05492A001,2,105.98
10194,107048,Z2460009TL,1,25
10195,107049,XYZ1A008,1,70
10196,107050,XYZ1A008,3,20.97
10197,107050,XYZ2A008,3,20.97
10198,107050,XYZ4A008,1,70
10199,107051,XYZ1A008,3,20.97
10200,107052,XYZ3A008,1,70
10201,107053,XYZ1A008,1,70
10202,107054,Z2460009TL,1,25
10203,107055,Z2460009TL,1,25
10204,107055,Z5900030,1,15
10205,107056,Z2451773,1,32
10206,107057,XYZ1A008,20,139.8
10207,107058,XYZ1A008,5,34.95
10208,107058,XYZ3A008,1,70
10209,107059,XYZ1A008,11,76.89
10210,107060,Z1600292SB,1,25
10211,107063,XYZ1A008,3,20.97
10212,107064,Z1600292SB,1,25
10213,107065,Y6261A001,3,119.97
10214,107066,XYZ1A008,2,13.98
10215,107066,XYZ2A008,2,13.98
10216,107067,05492A001,2,105.98
10217,107067,05494A001,1,52.99
10218,107068,XYZ1A008,3,20.97
10219,107068,XYZ2A008,1,70
10220,107069,XYZ2A008,1,70
10221,107069,XYZ3A008,1,70
10222,107070,Z2451773,1,32
10223,107071,XYZ1A008,1,70
10224,107072,YZAA001,4,211.96
10225,107072,Y6261A001,7,279.93
10226,107073,Y6261A001,5,199.95
10227,107073,Y6263A001,1,39.99
10228,107074,XYZ1A008,3,20.97
10229,107075,05221A004,1,25.99
10230,107076,Z1600292SB,1,25
10231,107076,Z2440565TL,1,35
10232,107076,Z2460009TL,1,25
10233,107077,XYZ1A008,3,20.97
10234,107077,XYZ4A008,1,70
10235,107078,XYZ1A008,1,70
10236,107079,Z2460009TL,1,25
10237,107080,Z1600292SB,1,25
10238,107080,Z2460009TL,1,25
10239,107080,Z5146100,1,15
10240,107080,Z5900030,1,15
10241,107081,XYZ1A008,1,70
10242,107081,XYZ2A008,2,13.98
10243,107081,XYZ3A008,1,70
10244,107081,05241A008,1,9.99
10245,107082,05241A008,1,9.99
10246,107083,05241A001,1,69.99
10247,107084,XYZ1A008,2,13.98
10248,107084,XYZ3A008,1,70
10249,107084,05241A004,1,25.99
10250,107085,XYZ1A008,2,13.98
10251,107085,XYZ2A008,2,13.98
10252,107086,Z2439997,1,15
10253,107087,XYZ1A008,1,70
10254,107087,XYZ2A008,2,13.98
10255,107087,XYZ3A008,1,70
10256,107088,Z2439997,1,15
10257,107089,067215-017,2,11.98
10258,107089,072590-018,3,16.47
10259,107090,XYZ1A008,6,41.94
10260,107090,XYZ3A008,1,70
10261,107091,05471A001,1,47.99
10262,107092,Z1600292SB,1,25
